id,course,name,intro,introformat,grade,globalid,timeopen,timeclose,timelimit,memlimit,nproc,timediscount,discount,allowlate,attempts,keeplatestonly,inputfile,outputfile,presetcode,generator,validator,generatortype,validatortype,validatorlang,showmode,timemodified,completionac
24456,1717,黄勇-试题3,<p>输入 m 和 n，求在 m 个元素中任意取 n 个元素有多少种不同的组合？</p>,1,10,,1573542900,1578735300,1,0,0,1573551300,8,0,0,0,,,,,,0,0,,1,1578223451,0
24457,1717,黄勇-试题4,<p>对从键盘读入的10个数进行降序排列并输出。<br /><br />比如：1 2 3 4 5 6 7 8 9 10<br /><br />输出：10 9 8 7 6 5 4 3 2 1</p>,1,10,,1573542900,1578735300,1,0,0,1573551300,8,0,0,0,,,,,,0,0,,1,1578223477,0
24458,1717,黄勇-试题5,<p>形成并输出如下矩阵：<br /><br />1 1 1 1 1 1<br /><br />2 1 1 1 1 1<br /><br />3 2 1 1 1 1<br /><br />4 3 2 1 1 1<br /><br />5 4 3 2 1 1<br /><br />6 5 4 3 2 1</p>,1,5,,1573542900,1578735300,1,0,0,1573551300,8,0,0,0,,,,,,0,0,,1,1578223502,0
24459,1717,黄勇-试题6,"<p>从键盘输入任意长度的一系列字符，按下列规 则进行分类计数。<br /><br />第一类: 0,1,2,3,4,5,6,7,8,9<br /><br />第二类: +,-,*,/,%,=<br /><br />第三类: 其它字符 遇到终止字符'A'时先计数然后停止接收输入。</p>",1,10,,1573542900,1578735300,1,0,0,1573551300,8,0,0,0,,,,,,0,0,,1,1578223525,0
24460,1717,仲期中测验3-1,"<p>输入一个N位数，N大于等于2且小于8.</p>
<p>考察每一组两位数，判断每一组两位数都是质数的，请输出Yes，否则输出No。</p>
<p>例如：</p>
<p>537，中，有53，37两组两位数，都是质数，所以输出Yes</p>
<p>4236，有42，23，36三组两位数，且不都是质数，因此输出No</p>
<p></p>",1,30,,1573696200,1573705200,1,0,0,1573705200,8,0,0,0,,,,,,0,0,,1,1573686007,1
24461,1717,裴明涛-期中测验2,"<p>有些字符串是可以转成数字的，例如“123”，有些则不能，例如“aa27”</p>
<p>如果能直接转换，我们当然就非常容易地做到了，但我们这次的任务是抽取字符串中的数字，将他们乘3之后，再写回到原来的位置。</p>
<p>例如：a39c，经过抽取，乘3之后，再写回去，就变成了a117c。</p>
<p>当然，字符串中可能不止一个这样的数字。字符串总的长度（变化之后）不会超过100的。</p>
<p></p>
<p></p>
<p></p>",1,30,,1573782600,1573791600,1,0,0,1573791600,8,0,0,0,,,,,,0,0,,1,1573695366,1
24462,1717,裴明涛-期中测验3,"<p>总有些字符串中，存在一些重复出现的字符，请将每一个字符串中重复出现的最后一个字符替换成相应的重复数。</p>
<p>例如，在aaa字符串中，a重复了3次，那么就将最后一个a替换为3，即aa3</p>
<p>只出现1次的，当然就不用处理了，因为没有出现重复次数嘛</p>
<p>我们这里的字符串，在变换后长度也不会超过100的</p>
<p></p>
<p></p>",1,40,,1573782600,1573791600,1,0,0,1573791600,8,0,0,0,,,,,,0,0,,1,1573695792,1
24463,1717,武一、计算密码,"<p>社会进入信息时代，经常需要使用密码。个人设定的密码，既要保密又要便于记忆。基于这个原则，利用你了解数学知识，又善于编程的优势，设计如下密码算法,当忘记密码值时可及时找回。</p>
<p>第1步：将你生日的年、月、日（例1998年12月23日），作为3个整数将其相加，得到一个4位数的和数（例2033）。</p>
<p>第2步：寻找两个相邻素数（例2029、2039），使的上述和数处于两个素数的中间。</p>
<p>第3步：小一些的素数在前，大一些的素数在后组成一个8位密码（例20292039）。</p>
<p>素数的定义：除了1和它本身以外，不再有其他因子的大于1的自然数。</p>
<p>编写程序，按上述算法，输入出生年月日，输出8位数字密码。</p>
<p>例如输入：1998,12,23</p>
<p>输出：20292039</p>",1,30,,1574128800,1575084600,1,0,0,1574134200,8,0,0,0,,,,,,0,0,,1,1574134384,0
24464,1717,武二、撸串,<p>张编程与宿舍的三位同学在考试结束之后一起去撸串庆祝，哥儿四个都巨能吃，于是根据宿舍的传统，按绝对平均主义原则吃饭。<br /> 一般的串肯定是要确保一人一串才买，不能保证一人一串则不吃；吃烤馒头片，要保证一人一片，如果馒头片是一串两片，则一定是买两串四人平分；而对于烤茄子这样论盘买的菜，大家就分着吃了。<br /> 考试结束，4人来到串吧，价格如下：羊肉串5块一串，馒头片2块一串（两片），烤茄子10块一盘，现在他们共有M元，要这些钱一下全吃光，该如何点菜。<br /> 例如：30块钱有3种可能的点菜方案，方案1：点3盘茄子；方案2：点10馒头片+1盘茄子；方案3：4串羊肉+1盘茄子。25块钱，则没有点菜方案（给出No!）。<br /> 请你编程，根据钱的数量，计算出全部可能的点菜方案。</p>,1,30,,1574128800,1575084600,1,0,0,1574134200,8,0,0,0,,,,,,0,0,,1,1574134408,0
24465,1717,武三、乌有国排序,"<p>乌有国皇帝在学习程序设计，他发现编程非常有意思，于是颁发圣旨建立了自己的排序规则，圣旨规定：要按照数字字符、小写字母、大写字母顺序排序，且字符""从小到大"" 的排序规则是：9, 8, 7, ... , 0, z, y, x, ... , a,? Z, Y, X, ..., A。请你按照乌有国国王的规则完成排序程序。</p>
<p>输入：串长不超过 50 的待排序字符串（使用 gets 函数）</p>
<p>输出：按乌有国规则升序排列后的字符串 例如： 输入字符串：ABC123abc 输出字符串：321cbaCBA</p>",1,40,,1574128800,1575084600,1,0,0,1574134200,8,0,0,0,,,,,,0,0,,1,1574134428,0
24468,1717,赵（期中）加法运算（赵丰年）,"<div class=""box intro"">
<div class=""no-overflow"">
<p>计算整数 M 和 N 之间（含 M 和 N）所有整数的和。</p>
<h3>输入</h3>
<p><span>程序从标准输入读入数据，每行数据由两个整数 M 和 N 组成，M 和 N 之间有一个或多个空格。当 M 和 N 均为 0 时程序结束。</span></p>
<h3>输出</h3>
<p><span>针对每一行输入，输出一个结果，每个结果占一行。（参考测试用例。例如，第一个测试用例的意思是：输入1 10回车之后，显示55，再输入2 11回车，显示65，再输入0 0回车，显示exit，程序结束）</span></p>
</div>
</div>",1,10,,1573801200,1573833300,1,0,0,1573808400,7,0,0,0,,,,,,0,0,,1,1573782788,0
24469,1717,赵爬楼梯（赵丰年）,"<p>楼梯有n阶台阶，上楼可以一步上1阶，也可以一步上2阶，也可以一步上3阶，编一程序计算共有多少种不同的走法. 要求使用递归算法。</p>
<p>输入:n</p>
<p>输出:走法（具体见用例）</p>",1,5,,1572735600,1607007300,1,0,0,1575377700,8,1,0,0,,,,,,0,0,,1,1575558268,0
24470,1717,赵（期中）字符串合并（赵丰年）,"<p>现有两个字符串，每个字符串中可包含数字和字母。现需要将这两个字符串进行合并操作，生成一个新的字符串。在该字符串中，没有重复的数字或字母，同时字符串中的数字或字母按照从小到大的顺序排列。排序规则：数字 &lt; 大写字母 &lt; 小写字母</p>
<p>输入：两个字符串，以空格分隔</p>
<p>输出：合并后的字符串</p>",1,10,,1573801200,1573833300,1,0,0,1573810500,7,0,0,0,,,,,,0,0,,1,1573783123,0
24471,1717,赵（期中）打鱼晒网（赵丰年）,"<div class=""box intro"">
<div class=""no-overflow"">
<div class=""box intro"">
<div class=""no-overflow"">
<h2>背景：</h2>
<p>中国有句老话，""三天打鱼两天晒网”。假设渔民老张从1990年1月1日开始""三天打鱼两天晒网”，那么请你帮助推算出在以后某一天中，老张是在""打鱼”，还是在""晒网”。</p>
<h2>输入：</h2>
<p>第一行是测试的组数。以后每一行是一组要测试的时间，有三个数据，分为表示为年、月、日。</p>
<h2>输出：</h2>
<p>根据输入的日期，打印出相应的情况（打鱼还是晒网），具体格式见测试用例。</p>
<p><strong>?</strong></p>
<p></p>
</div>
</div>
</div>
</div>",1,10,,1573455600,1573833300,1,0,0,1573810500,7,0,0,0,,,,,,0,0,,1,1573783045,0
24534,1717,仲测验3-1--打印猫耳朵,"<p>在打印了空心字母图形后，我们可以打印更加复杂的图形了。</p>
<p>根据图形高度h和起始字母M，让我们来打印类似猫耳朵的空心字母图案。</p>
<p>如h=6，起始字母为W时，输出的图案为：</p>
<p>W?????????????????? ?????????W<br /> X K?????????????? ????????K X<br /> Y?? ??J????????? ???????J?? ??Y<br /> Z??? ????I?????? ????I???? ????Z<br /> A????? ????H? ??H?????? ???A<br /> B C D E F G F E D C B</p>
<p>输入：高度h，起始字母M</p>
<p>输出：空心字母图案</p>
<p></p>",1,10,,1574061000,1574068800,1,0,0,1574068800,8,0,0,0,,,,,,0,0,,1,1574060588,0
24536,1717,胡滨-期中考试编程题一,"<p><b>学生成绩的字母等级和对应的分数范围如下：</b></p>
<p><b>??? 字母等级????????? 分数范圈</b></p>
<p><b>????? A ? ???????? ??90~100</b></p>
<p><b>????? B??????????? ? 80~89</b></p>
<p><b>????? C??????????? ? 70~79</b></p>
<p><b>????? D ??????????? ??60~69</b></p>
<p><b>????? E ??????????? ??0~59</b></p>
<p><b>输入一百分制分数之后，输出相应的字母等级。 (本题15分)</b></p>
<p><b>说明：</b></p>
<p><b></b><b>1. 假设输入都为整数。</b></p>
<p><b>2. 若分数超出范围，输出Error</b></p>",1,20,,1574233200,1574244000,1,0,0,1574217300,10,0,0,0,,,,,,0,0,,1,1574232808,0
24537,1717,胡滨-期中考试编程题二,<p>编写程序，输入某年某月某日（年、月、日之间以空格分隔，以回车结束，若输入不是日期的数据则显示”error”），判断这一天是这一年的第几天？</p>,1,20,,1574233200,1574244000,1,0,0,1574133600,10,0,0,0,,,,,,0,0,,1,1574232832,0
24538,1717,胡滨-期中考试编程题三,<p>任意输入1个只有大小写英文字母组成的字符串，判断字符串中是否有重复的字母。若有，输出1，否则输出0。</p>,1,20,,1574233200,1574244000,1,0,0,1574133900,10,0,0,0,,,,,,0,0,,1,1574232852,0
24611,1717,赵（期中）打鱼晒网（测试用）,"<div class=""box intro"">
<div class=""no-overflow"">
<div class=""box intro"">
<div class=""no-overflow"">
<h2>背景：</h2>
<p>中国有句老话，""三天打鱼两天晒网”。假设渔民老张从1990年1月1日开始""三天打鱼两天晒网”，那么请你帮助推算出在以后某一天中，老张是在""打鱼”，还是在""晒网”。</p>
<h2>输入：</h2>
<p>第一行是测试的组数。以后每一行是一组要测试的时间，有三个数据，分为表示为年、月、日。</p>
<h2>输出：</h2>
<p>根据输入的日期，打印出相应的情况（打鱼还是晒网），具体格式见测试用例。</p>
<p><strong>?</strong></p>
<p></p>
</div>
</div>
</div>
</div>",1,10,,1573455600,1575215700,1,0,0,1574501700,7,0,0,0,,,,,,0,0,,1,1574411050,0
24612,1717,赵（期中）字符串合并（测试用）,"<p>现有两个字符串，每个字符串中可包含数字和字母。现需要将这两个字符串进行合并操作，生成一个新的字符串。在该字符串中，没有重复的数字或字母，同时字符串中的数字或字母按照从小到大的顺序排列。排序规则：数字 &lt; 大写字母 &lt; 小写字母</p>
<p>输入：两个字符串，以空格分隔</p>
<p>输出：合并后的字符串</p>",1,10,,1573801200,1576425300,1,0,0,1576402500,7,0,0,0,,,,,,0,0,,1,1575620413,0
24723,1717,黄勇-指针练习: 递归法求字符串长度,,1,10,,1575357000,1578735300,1,0,0,1575365700,8,0,0,0,,,,,,0,0,,1,1578223551,0
24724,1717,黄勇-指针练习：输出矩阵,<p>已知长度为12整数序列0到11，要求从键盘输入行数与列数后，使用指针编写函数输出矩阵。</p>,1,10,,1575357000,1578735300,1,0,0,1575365700,8,0,0,0,,,,,,0,0,,1,1578223601,0
24725,1717,黄勇-指针练习：字符串复制,,1,10,,1575357000,1578735300,1,0,0,1575365700,8,0,0,0,,,,,,0,0,,1,1578223632,0
24726,1717,黄勇-指针练习：字符串拼接,<p>通过指针编写程序将第一个字符串添加到第二个字符串的末尾。</p>,1,10,,1575357000,1578735300,1,0,0,1575365700,8,0,0,0,,,,,,0,0,,1,1578223681,0
24727,1717,黄勇-指针练习：函数指针,"<p>#include&lt;string.h&gt;使用strcmp(char *s1,char *s2）函数比较两个字符串是否相等。<br />从键盘输入两个整数及运算关系如：1，2，add；则输出3<br />根据字符命令（add,minus,multiply,divide)，通过指针函数调用对应的函数计算结果并输出，超出的命令输出Error。</p>",1,10,,1575357000,1578735300,1,0,0,1575365700,8,0,0,0,,,,,,0,0,,1,1578223736,0
24735,1717,胡滨-12.11日上机题目,"<p>编写子函数求三个整数中的最大值、最小值和平均值。</p>
<p>要求：主函数中输入三个整数，用子函数找到最大值、最小值和平均值并返回。再在主函数中显示输出。</p>",1,0,,1576047600,1579320000,1,0,0,1575950400,8,0,0,0,,,,,,0,0,,1,1575950818,0
24736,1717,胡滨-12.11日上机题目,"<p>编写函数fun(n)，判断n是否为质数，是返回1，否返回0。编主函数实现输入一个数num，判断num是否为质数。</p>
<p>*质数：一个大于1的自然数，除了1和它本身外，不能被其他自然数整除（除0以外）的数称之为素数</p>",1,0,,1576047900,1579320300,1,0,0,1575950700,8,0,0,0,,,,,,0,0,,1,1575950981,0
24737,1717,胡滨-12.11日上机题目,"<p>编写一个实现整数阶乘的函数 fun1(int n)。</p>
<p>要求：在主函数中实现从键盘输入任意整数x，求解并输出x!+(x+1)!+(x+2)!+(x+3)!+(x+4)!+(x+5)!</p>",1,0,,1576048200,1579320600,1,0,0,1575951000,8,0,0,0,,,,,,0,0,,1,1575951125,0
24738,1717,胡滨-12.11日上机题目,"<p>定义一个函数min，求任一整形数组{21,3,67,100,34}中的最小数和其下标，并在主函数中打印最小数和下标。</p>
<p>格式：int min(int *a, int n) /*n为数组元素个数，a为数组指针*/?</p>
<p>注意：如有多个最小值，以最后一个为准。数组可以直接编写在主函数里面。</p>",1,0,,1576048200,1579320600,1,0,0,1575951000,8,0,0,0,,,,,,0,0,,1,1575951323,0
24739,1717,胡滨-12.11上机题目,"<p>定义一个函数inverse，实现对一个字符串的逆序输出。</p>
<p>格式：int inverse(int *s, int n) /*n为数组元素个数，s为数组指针*/</p>",1,0,,1576047600,1579320900,1,0,0,1575951300,8,0,0,0,,,,,,0,0,,1,1575951443,0
24755,1717,Square of numbers (5xp),"<p>输入 n 的值，输出如下例（ n=4 ）所示的由数字组成的正方型。</p>
<p>? 1? 2? 3? 4<br />? 5? 6? 7? 8<br />? 9 10 11 12<br />?13 14 15 16</p>
<p><strong>输入： </strong><br />??? n</p>
<p><strong>输出：</strong><br />?? 数字组成的正方型</p>",1,5,,1572825600,1575388500,1,0,0,1573401300,9,0,0,0,,,,,,0,0,,1,1572917301,1
24766,1717,（BOSS）high precision calculation（15 xp）,"<div id=""description"">
<h2>背景：</h2>
<p>计算机所能完成的一个基本功能就是完成数据的计算，譬如加法、减法等等。但是在任何一种计算机上，计算中能够使用的数字都是有一定范围的，超过了范围，就没法得到精确的结果。</p>
<p>你现在接受了一个任务，要编写一个高精度计算器的核心部分。所谓高精度计算器，就是可以计算很大很大的数据的计算器。</p>
<h2>输入：</h2>
<p>输入的第一行是一个正整数，表示下面有几组数据需要计算。之后的每一行是两个十进制的正整数和一个运算符，每个整数可以由最多 500 个数字组成。运算符可以是加号或者减号。</p>
<h2>输出：</h2>
<p>对应着输入的每一行数据，输出计算的结果，每个结果占一行。</p>
</div>",1,15,,1573884000,1577462100,1,0,0,1575734100,9,0,0,1,,,,,,0,0,,1,1574130368,0
24768,1717,String Concatenation（10 xp）,"<p>现有两个字符串，每个字符串中可包含数字和字母。现需要将这两个字符串进行合并操作，生成一个新的字符串。在该字符串中，没有重复的数字或字母，同时字符串中的数字或字母按照从小到大的顺序排列。排序规则：数字 &lt; 大写字母 &lt; 小写字母</p>
<p>输入：两个字符串，以空格分隔</p>
<p>输出：合并后的字符串</p>",1,10,,1574550000,1576857300,1,0,0,1575647700,9,1,0,0,,,,,,0,0,,1,1574665609,0
24771,1717,赵（mini BOSS）Poker time!,"<p>背景：两个人每人发3张牌（各从一副牌中），每张牌包括花色（红桃(Heart)&gt;黑桃(Spade)&gt;方块(Diamond)&gt;梅花(Club））和大小（从小到大依次是：2-10、J、Q、K、A），谁手上有最大的一张或多张（如果有相同的牌）牌谁获胜。</p>
<p>输入：A的3张牌（未排序）和B的3张牌（未排序）。（参见用例）</p>
<p>输出：A的3张牌的排序后的输出和B的3张牌的排序后的输出，以及A和B谁获胜。（参见用例）</p>",1,10,,1575331200,1578668400,1,0,0,1577719800,9,1,0,0,,,,,,0,0,,1,1576826373,0
24776,1717,66.Poker time2,"<p>背景：两个人每人发3张牌（从一副牌中），每张牌包括花色（红桃(Heart)&gt;黑桃(Spade)&gt;方块(Diamond)&gt;梅花(Club））和大小（从小到大依次是：2-10、J、Q、K、A），胜负规则如下：同花顺（3张同花色的连牌，<b>先比大小，再比花色</b>，<b>后同</b>）&gt;炸弹（3张相同大小的牌）&gt;连牌（3张不同花色的连牌）&gt;对子（两张相同大小的牌）&gt;单牌。例如，红桃QKA&gt;黑桃QKA&gt;梅花567&gt;方块234&gt;AAA（红桃、方块、梅花）&gt;AAA（黑桃、方块、梅花）&gt;JQK（红桃、红桃、方块）&gt;JQK（黑桃、红桃、方块）&gt;AA2（梅花黑桃梅花）&gt;QQJ（红桃梅花方块）&gt;JQA（红桃红桃红桃）。注：A23不算连牌。</p>
<p>输入：A的3张牌（未排序）和B的3张牌（未排序）。（参见用例）</p>
<p>输出：A的3张牌的排序后的输出和B的3张牌的排序后的输出，以及A和B谁获胜。（参见用例）</p>",1,10,,1576882800,1578236400,1,0,0,1578238200,9,1,0,0,,,,,,0,0,,1,1576910611,0
24778,1717,26.【图形】数字菱形,"<p>这是非信息类2013年出的题目，大家来看看，你会做吗？</p>
<p>输入 n 的值，输出如下例（ n=4 ）所示的数字菱形。<br />　 4 <br />　434 <br />?43234 <br />4321234 <br />?43234 <br />　434 <br />　 4 <br /><strong>输入： </strong><br />??? n</p>
<p><strong>输出：</strong><br />? ?数字菱形</p>
<p><strong>友情提示：</strong>同学们总结一下打印星号组成的实心图形程序的编程思路：第一步，打印星号组成的正方形；第二步，改变每行星号的个数，打印每行星号数量不一样的图形；如果是空心图形，每行第一个和最后一个位置输出星号，其他位置输出空格。</p>
<p>现在我们练习输出变化的字符，在打印星号图形的基础上，原来输出*号的位置，将printf(""*"");改为printf(""%2d"",x);当然，原来输出一个*号的地方只占一个字符的位置，现在都要改为2个字符的位置，如果输出的是数字且多于2个，则要是%3d或%4d了。</p>
<p>x是多少呢？则要寻找其规律，就是该输出位置与所在行列的关系。</p>
<p><span style=""color: #000000;"" color=""#000000"">注意给出的测试用例，输出的数字是左对齐啊。</span>不用数组就可以完成。</p>",1,5,,1570838400,1572796500,1,0,0,1572796500,8,0,0,0,,,,,,0,0,,1,1570889337,1
24796,1717,赵Josephus problem,"<p>In<span class=""Apple-converted-space"">?</span>computer science<span class=""Apple-converted-space"">?</span>and<span class=""Apple-converted-space"">?</span>mathematics, the<span class=""Apple-converted-space"">?</span><b>Josephus problem</b><span class=""Apple-converted-space"">?</span>(or<span class=""Apple-converted-space"">?</span><b>Josephus permutation</b>) is a theoretical problem related to a certain<span class=""Apple-converted-space"">?</span>counting-out game.</p>
<div class=""thumb tright"">
<div class=""thumbinner"">
<div class=""thumbcaption""></div>
</div>
</div>
<p>People are standing in a<span class=""Apple-converted-space"">?</span>circle<span class=""Apple-converted-space"">?</span>waiting to be executed. Counting begins at a specified point in the circle and proceeds around the circle in a specified direction. After a specified number of people are skipped, the next person is executed. The procedure is repeated with the remaining people, starting with the next person, going in the same direction and skipping the same number of people, until only one person remains, and is freed.</p>
<p>The problem — given the number of people, starting point, direction, and number to be skipped — is to choose the position in the initial circle to avoid execution.</p>
<p>输入：m n（30 6表示一共30人，每次第7个被扔下海）</p>
<p>输出：最后剩下的人的编号</p>
<p></p>",1,5,,1576375200,1579053600,1,0,0,1577372400,8,1,0,0,,,,,,0,0,,1,1576833298,0
24797,1717,65.Poker time!,"<p>背景：两个人每人发3张牌（各从一副牌中），每张牌包括花色（红桃(Heart)&gt;黑桃(Spade)&gt;方块(Diamond)&gt;梅花(Club））和大小（从小到大依次是：2-10、J、Q、K、A），谁手上有最大的一张或多张（如果有相同的牌）牌谁获胜。</p>
<p>输入：A的3张牌（未排序）和B的3张牌（未排序）。（参见用例）</p>
<p>输出：A的3张牌的排序后的输出和B的3张牌的排序后的输出，以及A和B谁获胜。（参见用例）</p>
<p></p>",1,5,,1576882800,1578236400,1,0,0,1607182200,9,1,0,0,,,,,,0,0,,1,1576910595,0
24811,1717,胡滨-模拟题编程题2,"<p>假设一列单色平面波在空间中沿着x轴的方向传播，那么可以通过方程E(x,t)=E<sub>0</sub>*cos(kx+ωt)来描述光的电场强度随空间和时间的变化。已知方程中E<sub>0</sub>为3.0 V/m; 光的波长λ为632 nm. 光的波数k=2*pi/λ; 光的角频率为ω=2*pi*c/λ; 其中c=30万千米每秒。试编写函数计算从键盘输入空间位置x（以nm为单位）在时刻t(以秒为单位)时，光的电场强度大小。</p>
<p>（提示 include&lt;math.h&gt;, 库函数申明 double cos(double input) ）</p>
<p><b>注意</b><b>pi取值为3.14159265358979，输出格式为精确到小数点后4位。</b></p>",1,20,,1577257200,1577268000,1,0,0,1577156700,10,0,0,0,,,,,,0,0,,1,1577251810,0
24812,1717,胡滨-模拟题编程题3,"<p><b>编写程序，设计一个插入函数，char *insert(s1,s2,n),输入字符串S1，S2和位置n，实现在字符串s1中的第n个字符后处插入字符串s2，编写主函数，调用该函数实现插入并将插入后的字符串输出。</b></p>",1,20,,1577257200,1577268000,1,0,0,1577157000,10,0,0,0,,,,,,0,0,,1,1577251839,0
24813,1717,胡滨-模拟题编程题1,"<p><b></b><b>学生成绩的字每等级和分数范围如下：</b></p>
<p><b>??? 字母等级????????? 分数范圈</b></p>
<p><b>????? A ? ???????? ??90~100</b></p>
<p><b>????? B??????????? ? 80~89</b></p>
<p><b>????? C??????????? ? 70~79</b></p>
<p><b>????? D ??????????? ??60~69</b></p>
<p><b>????? E ??????????? ??0~59</b></p>
<p><b>???? 其它字母 ????? ?error</b></p>
<p><b>输入字母等级之后，输出相应的分数范围。</b></p>",1,15,,1577257200,1577268000,1,0,0,1577157600,10,0,0,0,,,,,,0,0,,1,1577251775,0
24814,1717,胡滨-模拟题编程题4,"<p>如图所示，高等数学中的微积分实际为函数在区间[x0,x1]上与坐标轴x形成的阴影面积大小，可以通过离散化为微小矩形逐渐逼近的方式去计算。试编程计算函数f(x)=ax<sup>4</sup>+bx<sup>3</sup>+cx<sup>2</sup>+dx+e 在区间[x0,x1]上的积分值。提示计算时将[x0,x1]区间等分为N个区间。从键盘输入参数a,b,c,d,e以及区间起点x0和终点x1，计算不同N=10,100,1000,10000…时的积分值,直到最后的积分值变化不超过前一个积分值的1%，输出最终积分值即可。</p>
<p>?<b>键盘输入数据顺序依次为：a,b,c,d,e,x0,x1;?? </b><b>输出格式为精确到小数点后4</b><b>位。</b></p>
<p><b><img width=""1435"" height=""644"" src=""@@PLUGINFILE@@/aaa.jpg"" /></b></p>",1,0,,1577257200,1577268000,1,0,0,1577157900,8,0,0,0,,,,,,0,0,,1,1577251873,0
24815,1717,武自测一：深秋歌会打分表,"<p>北理工每年就要举行深秋歌会，有些小伙伴还参与其中。</p>
<p>深秋歌会经过若干次筛选之后，学校会评出最佳年度歌手。每次评审的时候，有10个评委，他们依次给出自己的打分，最高分为10分，最低分为0分。</p>
<p>评审规则是：去掉一个最高分，去掉一个最低分，以剩余评委打分的平均值作为输出成绩；</p>
<p>例如：</p>
<p>输入：10，9.9，9.8，9.7，9.6，9.5，9.4，9.3，9.2，9.1</p>
<p>输出：9.55（保留两位小数）</p>
<p>这题有很多种方法。</p>",1,10,,1577318400,1578670200,1,0,0,1578670200,10,0,0,0,,,,,,0,0,,1,1577347053,1
24816,1717,武自测二：电梯运行,"<p>某城市最高的楼只有一部电梯。该电梯和一般电梯不同的是它依照输入楼层数的先后次序运行。<br />电梯最初在0层。运行完一个输入序列后就停止在该层，不返回0层。编写程序计算电梯运行一个序列的时间，每次都假设电梯从0层开始，无论上一次运行到几层。<br />电梯每上一层需要6秒，每下一层需要4秒，如果在某一层停留，无论上下人多少，均停留5秒。<br />输入：楼层的序列（楼层的值大于等于1，小于等于100，N=0表示结束输入，楼层的个数不超过100个）<br />输出：每个序列电梯运行的时间<br />样例：<br /> 输入：2 1 0<br /> 输出：26</p>
<p>from 张然同学</p>",1,10,,1577318400,1578670200,1,0,0,1578670200,10,0,0,0,,,,,,0,0,,1,1577347362,0
24817,1717,武自测三：幻方游戏,"<p>幻方是一种很神奇的N*N矩阵：它由数字1,2,...,N*N构成，且每行，每列及两条对角线上的数字只和都相同。<br />当N为奇数时，我们可以通过一下方法构建一个幻方：<br />首先将1写在第一行当中间；<br />之后，按照如下方式从小到大一次填写每个数K（K=2,3,...,N*N）:<br />1.若（K-1）在第一行但不在最后一列，则将K填写在最后一行，（K-1）所在列的右一列；<br />2.若（K-1）在最后一列但不在第一行，则将K填写在第一列，（K-1）所在行但上一行；<br />3.若（K-1）在第一行最后一列，则将K填写在（K-1）的正下方；<br />4.若（K-1）既不在第一行，也不在最后一列，如果（K-1）的右上方还未填数，则将K填在（K-1）的右上方，否则将K填在（K-1）的正下方。<br />给定N，请按上述方法构建N*N的幻方。</p>
<p>输入：<br />给定一个整数N（奇数），即幻方的大小。</p>
<p>输出：<br />包含N行，每行N个整数，即构造的N*N幻方。</p>
<p>from 肖誉同学</p>",1,10,,1577318400,1578670200,1,0,0,1578670200,10,0,0,0,,,,,,0,0,,1,1577432245,0
24836,1717,72. 猜猜我是谁,"<p>在指定的文本文件中包含了我需要的信息，请从指定文件中读取指定的行。如果文件中没有指定的行，则显示“<span><span style=""background-color: #d3d3d3;"">Line No Error.</span></span>”。如果文件不存在，则显示“File<span><span style=""background-color: #d3d3d3;""> Name Error.</span></span>”。</p>
<p><strong>输入</strong>：<br />第一行为要以只读方式打开的文本文件名<br />第二行要读取的行号（从1开始）</p>
<p><strong>输出</strong>：<br />文件中指定行号的内容（完整一行的内容）</p>",1,5,,1577426400,1578671700,1,0,0,1578671700,8,0,0,0,,,,,,0,0,,1,1577455797,0
